,industry_demand,optimalBidamount,elecStandByCons,elecCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,price,isRunning,isIdle,isStandBy,isColdStarted
382,48067.42,10171.982,0.0,10171.982,0.0,48067.42,48067.42,0.0,0.0,0.0,43.350646942582486,1.0,0.0,0.0,0.0
383,48224.34,10205.189,0.0,10205.189,0.0,48224.34,48224.34,0.0,0.0,0.0,42.95,1.0,0.0,0.0,0.0
384,48096.26,10178.085,0.0,10178.085,0.0,48096.26,48096.26,0.0,0.0,0.0,43.05,1.0,0.0,0.0,0.0
385,48229.63,10206.308,0.0,10206.308,0.0,48229.63,48229.63,0.0,0.0,0.0,42.42,1.0,0.0,0.0,0.0
386,48193.44,10198.65,0.0,10198.65,0.0,48193.44,48193.44,0.0,0.0,0.0,42.3,1.0,0.0,0.0,0.0
387,48125.48,10184.268,0.0,10184.268,0.0,48125.48,48125.48,0.0,0.0,0.0,42.09,1.0,0.0,0.0,0.0
388,48143.82,10188.149,0.0,10188.149,0.0,48143.82,48143.82,0.0,0.0,0.0,42.09,1.0,0.0,0.0,0.0
389,48188.92,10197.693,0.0,10197.693,0.0,48188.92,48188.92,0.0,0.0,0.0,42.08,1.0,0.0,0.0,0.0
390,48249.01,10210.41,0.0,10210.41,0.0,48249.01,48249.01,0.0,0.0,0.0,41.721954022988506,1.0,0.0,0.0,0.0
391,48139.44,10187.222,0.0,10187.222,0.0,48139.44,48139.44,0.0,0.0,0.0,41.37,1.0,0.0,0.0,0.0
392,48041.38,10166.471,0.0,10166.471,0.0,48041.38,48041.38,0.0,0.0,0.0,41.36,1.0,0.0,0.0,0.0
393,48199.5,10199.932,0.0,10199.932,0.0,48199.5,48199.5,0.0,0.0,0.0,40.924375,1.0,0.0,0.0,0.0
394,48121.7,10183.468,0.0,10183.468,0.0,48121.7,48121.7,0.0,0.0,0.0,41.2632,1.0,0.0,0.0,0.0
395,48168.17,10193.302,0.0,10193.302,0.0,48168.17,48168.17,0.0,0.0,0.0,40.78,1.0,0.0,0.0,0.0
396,48082.28,10175.126,0.0,10175.126,0.0,48082.28,48082.28,0.0,0.0,0.0,41.2544,1.0,0.0,0.0,0.0
397,48122.08,10183.549,0.0,10183.549,0.0,48122.08,48122.08,0.0,0.0,0.0,40.67731182795699,1.0,0.0,0.0,0.0
398,48157.23,10190.987,0.0,10190.987,0.0,48157.23,48157.23,0.0,0.0,0.0,40.61,1.0,0.0,0.0,0.0
399,48031.21,10164.319,0.0,10164.319,0.0,48031.21,48031.21,0.0,0.0,0.0,39.9,1.0,0.0,0.0,0.0
400,48099.82,10178.838,0.0,10178.838,0.0,48099.82,48099.82,0.0,0.0,0.0,39.81150537634409,1.0,0.0,0.0,0.0
401,47977.91,10153.04,0.0,10153.04,0.0,47977.91,47977.91,0.0,0.0,0.0,42.0288,1.0,0.0,0.0,0.0
402,48135.9,10186.473,0.0,10186.473,0.0,48135.9,48135.9,0.0,0.0,0.0,42.02,1.0,0.0,0.0,0.0
403,47950.06,10147.146,0.0,10147.146,0.0,47950.06,47950.06,0.0,0.0,0.0,42.02,1.0,0.0,0.0,0.0
404,48091.02,10176.976,0.0,10176.976,0.0,48091.02,48091.02,0.0,0.0,0.0,42.0112,1.0,0.0,0.0,0.0
405,47894.27,10135.34,0.0,10135.34,0.0,47894.27,47894.27,0.0,0.0,0.0,42.21,1.0,0.0,0.0,0.0
406,48160.93,10191.77,0.0,10191.77,0.0,48160.93,48160.93,0.0,0.0,0.0,42.21,1.0,0.0,0.0,0.0
407,48085.6,10175.829,0.0,10175.829,0.0,48085.6,48085.6,0.0,0.0,0.0,42.21,1.0,0.0,0.0,0.0
408,48100.29,10178.938,0.0,10178.938,0.0,48100.29,48100.29,0.0,0.0,0.0,42.2,1.0,0.0,0.0,0.0
409,48166.74,10193.0,0.0,10193.0,0.0,48166.74,48166.74,0.0,0.0,0.0,43.04,1.0,0.0,0.0,0.0
410,48141.63,10187.686,0.0,10187.686,0.0,48141.63,48141.63,0.0,0.0,0.0,47.2032,1.0,0.0,0.0,0.0
411,48176.12,10194.985,0.0,10194.985,0.0,48176.12,48176.12,0.0,0.0,0.0,47.2032,1.0,0.0,0.0,0.0
412,48244.65,10209.487,0.0,10209.487,0.0,48244.65,48244.65,0.0,0.0,0.0,49.72,1.0,0.0,0.0,0.0
413,48015.2,10160.931,0.0,10160.931,0.0,48015.2,48015.2,0.0,0.0,0.0,52.36,1.0,0.0,0.0,0.0
414,48128.99,10185.011,0.0,10185.011,0.0,48128.99,48128.99,0.0,0.0,0.0,53.21,1.0,0.0,0.0,0.0
415,48053.22,10168.977,0.0,10168.977,0.0,48053.22,48053.22,0.0,0.0,0.0,52.544200626959245,1.0,0.0,0.0,0.0
416,48061.64,10170.758,0.0,10170.758,0.0,48061.64,48061.64,0.0,0.0,0.0,54.423491490459,1.0,0.0,0.0,0.0
417,48205.64,10201.232,0.0,10201.232,0.0,48205.64,48205.64,0.0,0.0,0.0,54.66,1.0,0.0,0.0,0.0
418,48142.86,10187.946,0.0,10187.946,0.0,48142.86,48142.86,0.0,0.0,0.0,53.79,1.0,0.0,0.0,0.0
419,48032.41,10164.573,0.0,10164.573,0.0,48032.41,48032.41,0.0,0.0,0.0,54.65,1.0,0.0,0.0,0.0
420,48146.87,10188.795,0.0,10188.795,0.0,48146.87,48146.87,0.0,0.0,0.0,57.4728,1.0,0.0,0.0,0.0
421,48205.23,10201.145,0.0,10201.145,0.0,48205.23,48205.23,0.0,0.0,0.0,57.63,1.0,0.0,0.0,0.0
422,48128.47,10184.901,0.0,10184.901,0.0,48128.47,48128.47,0.0,0.0,0.0,58.29536964980545,1.0,0.0,0.0,0.0
423,48112.82,10181.589,0.0,10181.589,0.0,48112.82,48112.82,0.0,0.0,0.0,58.43,1.0,0.0,0.0,0.0
424,48202.46,10200.559,0.0,10200.559,0.0,48202.46,48202.46,0.0,0.0,0.0,58.43,1.0,0.0,0.0,0.0
425,48301.37,10221.49,0.0,10221.49,0.0,48301.37,48301.37,0.0,0.0,0.0,58.42,1.0,0.0,0.0,0.0
426,47998.94,10157.49,0.0,10157.49,0.0,47998.94,47998.94,0.0,0.0,0.0,58.42,1.0,0.0,0.0,0.0
427,48196.65,10199.329,0.0,10199.329,0.0,48196.65,48196.65,0.0,0.0,0.0,59.45,1.0,0.0,0.0,0.0
428,48144.59,10188.312,0.0,10188.312,0.0,48144.59,48144.59,0.0,0.0,0.0,60.2,1.0,0.0,0.0,0.0
429,48145.06,10188.412,0.0,10188.412,0.0,48145.06,48145.06,0.0,0.0,0.0,60.45023980815348,1.0,0.0,0.0,0.0
430,48119.78,10183.062,0.0,10183.062,0.0,48119.78,48119.78,0.0,0.0,0.0,61.64,1.0,0.0,0.0,0.0
431,47984.36,10154.405,0.0,10154.405,0.0,47984.36,47984.36,0.0,0.0,0.0,60.19,1.0,0.0,0.0,0.0
432,48222.03,10204.7,0.0,10204.7,0.0,48222.03,48222.03,0.0,0.0,0.0,59.44,1.0,0.0,0.0,0.0
433,48235.06,10207.457,0.0,10207.457,0.0,48235.06,48235.06,0.0,0.0,0.0,59.34,1.0,0.0,0.0,0.0
434,48182.75,10196.388,0.0,10196.388,0.0,48182.75,48182.75,0.0,0.0,0.0,60.21,1.0,0.0,0.0,0.0
435,48056.89,10169.753,0.0,10169.753,0.0,48056.89,48056.89,0.0,0.0,0.0,59.47,1.0,0.0,0.0,0.0
436,48116.57,10182.383,0.0,10182.383,0.0,48116.57,48116.57,0.0,0.0,0.0,59.48,1.0,0.0,0.0,0.0
437,48115.81,10182.222,0.0,10182.222,0.0,48115.81,48115.81,0.0,0.0,0.0,58.46,1.0,0.0,0.0,0.0
438,48187.38,10197.367,0.0,10197.367,0.0,48187.38,48187.38,0.0,0.0,0.0,58.47,1.0,0.0,0.0,0.0
439,48165.84,10192.809,0.0,10192.809,0.0,48165.84,48165.84,0.0,0.0,0.0,59.52,1.0,0.0,0.0,0.0
440,48032.74,10164.643,0.0,10164.643,0.0,48032.74,48032.74,0.0,0.0,0.0,60.28,1.0,0.0,0.0,0.0
441,48086.17,10175.949,0.0,10175.949,0.0,48086.17,48086.17,0.0,0.0,0.0,61.74,1.0,0.0,0.0,0.0
442,48072.22,10172.997,0.0,10172.997,0.0,48072.22,48072.22,0.0,0.0,0.0,63.30311926605505,1.0,0.0,0.0,0.0
443,48092.91,10177.376,0.0,10177.376,0.0,48092.91,48092.91,0.0,0.0,0.0,60.31,1.0,0.0,0.0,0.0
444,48119.04,10182.905,0.0,10182.905,0.0,48119.04,48119.04,0.0,0.0,0.0,62.35,1.0,0.0,0.0,0.0
445,48124.82,10184.129,0.0,10184.129,0.0,48124.82,48124.82,0.0,0.0,0.0,63.31,1.0,0.0,0.0,0.0
446,48062.16,10170.869,0.0,10170.869,0.0,48062.16,48062.16,0.0,0.0,0.0,64.17981481481482,1.0,0.0,0.0,0.0
447,48004.29,10158.622,0.0,10158.622,0.0,48004.29,48004.29,0.0,0.0,0.0,64.504,1.0,0.0,0.0,0.0
448,48148.62,10189.165,0.0,10189.165,0.0,48148.62,48148.62,0.0,0.0,0.0,60.37,1.0,0.0,0.0,0.0
449,48121.86,10183.502,0.0,10183.502,0.0,48121.86,48121.86,0.0,0.0,0.0,62.41,1.0,0.0,0.0,0.0
450,48171.24,10193.952,0.0,10193.952,0.0,48171.24,48171.24,0.0,0.0,0.0,68.19,1.0,0.0,0.0,0.0
451,48125.84,10184.344,0.0,10184.344,0.0,48125.84,48125.84,0.0,0.0,0.0,72.71,1.0,0.0,0.0,0.0
452,48122.77,10183.695,0.0,10183.695,0.0,48122.77,48122.77,0.0,0.0,0.0,68.22,1.0,0.0,0.0,0.0
453,48021.89,10162.347,0.0,10162.347,0.0,48021.89,48021.89,0.0,0.0,0.0,77.94,1.0,0.0,0.0,0.0
454,48078.85,10174.4,0.0,10174.4,0.0,48078.85,48078.85,0.0,0.0,0.0,80.71,1.0,0.0,0.0,0.0
455,48208.22,10201.778,0.0,10201.778,0.0,48208.22,48208.22,0.0,0.0,0.0,81.89692307692307,1.0,0.0,0.0,0.0
456,48257.89,10212.289,0.0,10212.289,0.0,48257.89,48257.89,0.0,0.0,0.0,69.6930303030303,1.0,0.0,0.0,0.0
457,48176.99,10195.169,0.0,10195.169,0.0,48176.99,48176.99,0.0,0.0,0.0,65.59,1.0,0.0,0.0,0.0
458,48080.55,10174.76,0.0,10174.76,0.0,48080.55,48080.55,0.0,0.0,0.0,64.33,1.0,0.0,0.0,0.0
459,48248.27,10210.253,0.0,10210.253,0.0,48248.27,48248.27,0.0,0.0,0.0,63.49,1.0,0.0,0.0,0.0
460,48088.23,10176.385,0.0,10176.385,0.0,48088.23,48088.23,0.0,0.0,0.0,66.82,1.0,0.0,0.0,0.0
461,48074.27,10173.431,0.0,10173.431,0.0,48074.27,48074.27,0.0,0.0,0.0,65.64,1.0,0.0,0.0,0.0
462,48111.56,10181.323,0.0,10181.323,0.0,48111.56,48111.56,0.0,0.0,0.0,63.53,1.0,0.0,0.0,0.0
463,48286.51,10218.345,0.0,10218.345,0.0,48286.51,48286.51,0.0,0.0,0.0,63.53995833333334,1.0,0.0,0.0,0.0
464,48188.21,10197.543,0.0,10197.543,0.0,48188.21,48188.21,0.0,0.0,0.0,62.05,1.0,0.0,0.0,0.0
465,48184.94,10196.851,0.0,10196.851,0.0,48184.94,48184.94,0.0,0.0,0.0,58.815312500000005,1.0,0.0,0.0,0.0
466,48269.24,10214.691,0.0,10214.691,0.0,48269.24,48269.24,0.0,0.0,0.0,58.77,1.0,0.0,0.0,0.0
467,48507.11,10265.028,0.0,10265.028,0.0,48507.11,48507.11,0.0,0.0,0.0,57.96,1.0,0.0,0.0,0.0
468,48653.97,10296.107,0.0,10296.107,0.0,48653.97,48653.97,0.0,0.0,0.0,57.049375000000005,1.0,0.0,0.0,0.0
469,48759.92,10318.528,0.0,10318.528,0.0,48759.92,48759.92,0.0,0.0,0.0,56.9008,1.0,0.0,0.0,0.0
470,49183.44,10408.153,0.0,10408.153,0.0,49183.44,49183.44,0.0,0.0,0.0,56.892,1.0,0.0,0.0,0.0
471,49434.77,10461.339,0.0,10461.339,0.0,49434.77,49434.77,0.0,0.0,0.0,55.70652777777778,1.0,0.0,0.0,0.0
472,49946.23,10569.574,0.0,10569.574,0.0,49946.23,49946.23,0.0,0.0,0.0,57.95,1.0,0.0,0.0,0.0
473,50478.27,10682.163,0.0,10682.163,0.0,50478.27,50478.27,0.0,0.0,0.0,57.7896,1.0,0.0,0.0,0.0
474,51249.23,10845.313,0.0,10845.313,0.0,51249.23,51249.23,0.0,0.0,0.0,56.892,1.0,0.0,0.0,0.0
475,51908.29,10984.783,0.0,10984.783,0.0,51908.29,51908.29,0.0,0.0,0.0,57.17,1.0,0.0,0.0,0.0
476,52966.16,11208.648,0.0,11208.648,0.0,52966.16,52966.16,0.0,0.0,0.0,55.39,1.0,0.0,0.0,0.0
477,53978.11,11422.796,0.0,11422.796,0.0,53978.11,53978.11,0.0,0.0,0.0,54.9648,1.0,0.0,0.0,0.0
478,54808.94,11598.616,0.0,11598.616,0.0,54808.94,54808.94,0.0,0.0,0.0,55.39,1.0,0.0,0.0,0.0
479,55099.26,11660.053,0.0,11660.053,0.0,55099.26,55099.26,0.0,0.0,0.0,54.94,1.0,0.0,0.0,0.0
480,55343.46,11711.73,0.0,11711.73,0.0,55343.46,55343.46,0.0,0.0,0.0,58.75,1.0,0.0,0.0,0.0
481,55283.34,11699.008,0.0,11699.008,0.0,55283.34,55283.34,0.0,0.0,0.0,57.95,1.0,0.0,0.0,0.0
482,55537.66,11752.827,0.0,11752.827,0.0,55537.66,55537.66,0.0,0.0,0.0,56.9008,1.0,0.0,0.0,0.0
483,55310.29,11704.711,0.0,11704.711,0.0,55310.29,55310.29,0.0,0.0,0.0,55.42,1.0,0.0,0.0,0.0
484,55452.68,11734.843,0.0,11734.843,0.0,55452.68,55452.68,0.0,0.0,0.0,56.9272,1.0,0.0,0.0,0.0
485,55466.9,11737.853,0.0,11737.853,0.0,55466.9,55466.9,0.0,0.0,0.0,56.936,1.0,0.0,0.0,0.0
486,55611.7,11768.495,0.0,11768.495,0.0,55611.7,55611.7,0.0,0.0,0.0,58.01,1.0,0.0,0.0,0.0
487,55728.13,11793.134,0.0,11793.134,0.0,55728.13,55728.13,0.0,0.0,0.0,58.02,1.0,0.0,0.0,0.0
488,55899.14,11829.323,0.0,11829.323,0.0,55899.14,55899.14,0.0,0.0,0.0,55.029833333333336,1.0,0.0,0.0,0.0
489,55660.53,11778.828,0.0,11778.828,0.0,55660.53,55660.53,0.0,0.0,0.0,55.04,1.0,0.0,0.0,0.0
490,55732.13,11793.98,0.0,11793.98,0.0,55732.13,55732.13,0.0,0.0,0.0,55.05,1.0,0.0,0.0,0.0
491,55583.85,11762.601,0.0,11762.601,0.0,55583.85,55583.85,0.0,0.0,0.0,55.06,1.0,0.0,0.0,0.0
492,55552.46,11755.959,0.0,11755.959,0.0,55552.46,55552.46,0.0,0.0,0.0,54.10544117647059,1.0,0.0,0.0,0.0
493,55351.11,11713.349,0.0,11713.349,0.0,55351.11,55351.11,0.0,0.0,0.0,54.21,1.0,0.0,0.0,0.0
494,55211.21,11683.744,0.0,11683.744,0.0,55211.21,55211.21,0.0,0.0,0.0,53.899166666666666,1.0,0.0,0.0,0.0
495,55416.32,11727.149,0.0,11727.149,0.0,55416.32,55416.32,0.0,0.0,0.0,54.23,1.0,0.0,0.0,0.0
496,55445.11,11733.241,0.0,11733.241,0.0,55445.11,55445.11,0.0,0.0,0.0,53.10916666666667,1.0,0.0,0.0,0.0
497,55353.05,11713.76,0.0,11713.76,0.0,55353.05,55353.05,0.0,0.0,0.0,53.66,1.0,0.0,0.0,0.0
498,55607.59,11767.625,0.0,11767.625,0.0,55607.59,55607.59,0.0,0.0,0.0,54.27,1.0,0.0,0.0,0.0
499,56062.93,11863.984,0.0,11863.984,0.0,56062.93,56062.93,0.0,0.0,0.0,54.28,1.0,0.0,0.0,0.0
500,56529.3,11962.677,0.0,11962.677,0.0,56529.3,56529.3,0.0,0.0,0.0,57.112,1.0,0.0,0.0,0.0
501,56907.64,12042.741,0.0,12042.741,0.0,56907.64,56907.64,0.0,0.0,0.0,57.1296,1.0,0.0,0.0,0.0
502,57594.24,12188.038,0.0,12188.038,0.0,57594.24,57594.24,0.0,0.0,0.0,58.036,1.0,0.0,0.0,0.0
503,58259.25,12328.767,0.0,12328.767,0.0,58259.25,58259.25,0.0,0.0,0.0,61.71580481622306,1.0,0.0,0.0,0.0
504,59176.05,12522.779,0.0,12522.779,0.0,59176.05,59176.05,0.0,0.0,0.0,65.98,1.0,0.0,0.0,0.0
505,59815.15,12658.025,0.0,12658.025,0.0,59815.15,59815.15,0.0,0.0,0.0,63.85,1.0,0.0,0.0,0.0
506,60774.55,12861.052,0.0,12861.052,0.0,60774.55,60774.55,0.0,0.0,0.0,69.07886363636364,1.0,0.0,0.0,0.0
507,61645.81,13045.428,0.0,13045.428,0.0,61645.81,61645.81,0.0,0.0,0.0,80.52,1.0,0.0,0.0,0.0
508,62346.1,13193.622,0.0,13193.622,0.0,62346.1,62346.1,0.0,0.0,0.0,85.12,1.0,0.0,0.0,0.0
509,63129.7,13359.447,0.0,13359.447,0.0,63129.7,63129.7,0.0,0.0,0.0,85.13,1.0,0.0,0.0,0.0
510,63837.27,13509.182,0.0,13509.182,0.0,63837.27,63837.27,0.0,0.0,0.0,88.22,1.0,0.0,0.0,0.0
511,64719.31,13695.839,0.0,13695.839,0.0,64719.31,64719.31,0.0,0.0,0.0,90.82,1.0,0.0,0.0,0.0
512,65109.85,13778.484,0.0,13778.484,0.0,65109.85,65109.85,0.0,0.0,0.0,88.26,1.0,0.0,0.0,0.0
513,65615.61,13885.513,0.0,13885.513,0.0,65615.61,65615.61,0.0,0.0,0.0,88.96,1.0,0.0,0.0,0.0
514,65888.49,13943.26,0.0,13943.26,0.0,65888.49,65888.49,0.0,0.0,0.0,100.31,1.0,0.0,0.0,0.0
515,66256.41,14021.118,0.0,14021.118,0.0,66256.41,66256.41,0.0,0.0,0.0,120.22,1.0,0.0,0.0,0.0
516,66329.93,14036.677,0.0,14036.677,0.0,66329.93,66329.93,0.0,0.0,0.0,112.35,1.0,0.0,0.0,0.0
517,66456.5,14063.461,0.0,14063.461,0.0,66456.5,66456.5,0.0,0.0,0.0,127.3,1.0,0.0,0.0,0.0
518,66712.16,14117.564,0.0,14117.564,0.0,66712.16,66712.16,0.0,0.0,0.0,130.96,1.0,0.0,0.0,0.0
519,66593.71,14092.497,0.0,14092.497,0.0,66593.71,66593.71,0.0,0.0,0.0,130.95,1.0,0.0,0.0,0.0
520,66542.39,14081.637,0.0,14081.637,0.0,66542.39,66542.39,0.0,0.0,0.0,130.94,1.0,0.0,0.0,0.0
521,66643.02,14102.932,0.0,14102.932,0.0,66643.02,66643.02,0.0,0.0,0.0,130.93,1.0,0.0,0.0,0.0
522,66477.2,14067.842,0.0,14067.842,0.0,66477.2,66477.2,0.0,0.0,0.0,130.91,1.0,0.0,0.0,0.0
523,66414.91,14054.66,0.0,14054.66,0.0,66414.91,66414.91,0.0,0.0,0.0,130.9,1.0,0.0,0.0,0.0
524,66429.2,14057.684,0.0,14057.684,0.0,66429.2,66429.2,0.0,0.0,0.0,130.89,1.0,0.0,0.0,0.0
525,66521.36,14077.187,0.0,14077.187,0.0,66521.36,66521.36,0.0,0.0,0.0,130.87,1.0,0.0,0.0,0.0
526,66603.9,14094.654,0.0,14094.654,0.0,66603.9,66603.9,0.0,0.0,0.0,130.86,1.0,0.0,0.0,0.0
527,66702.46,14115.511,0.0,14115.511,0.0,66702.46,66702.46,0.0,0.0,0.0,130.85,1.0,0.0,0.0,0.0
528,66710.02,14117.111,0.0,14117.111,0.0,66710.02,66710.02,0.0,0.0,0.0,130.83,1.0,0.0,0.0,0.0
529,66704.84,14116.015,0.0,14116.015,0.0,66704.84,66704.84,0.0,0.0,0.0,130.82,1.0,0.0,0.0,0.0
530,66897.34,14156.751,0.0,14156.751,0.0,66897.34,66897.34,0.0,0.0,0.0,130.81,1.0,0.0,0.0,0.0
531,66779.13,14131.736,0.0,14131.736,0.0,66779.13,66779.13,0.0,0.0,0.0,130.79,1.0,0.0,0.0,0.0
532,66799.58,14136.064,0.0,14136.064,0.0,66799.58,66799.58,0.0,0.0,0.0,130.78,1.0,0.0,0.0,0.0
533,66812.66,14138.831,0.0,14138.831,0.0,66812.66,66812.66,0.0,0.0,0.0,130.77,1.0,0.0,0.0,0.0
534,66730.04,14121.348,0.0,14121.348,0.0,66730.04,66730.04,0.0,0.0,0.0,130.75,1.0,0.0,0.0,0.0
535,66649.88,14104.384,0.0,14104.384,0.0,66649.88,66649.88,0.0,0.0,0.0,130.74,1.0,0.0,0.0,0.0
536,66301.23,14030.603,0.0,14030.603,0.0,66301.23,66301.23,0.0,0.0,0.0,130.73,1.0,0.0,0.0,0.0
537,66362.36,14043.539,0.0,14043.539,0.0,66362.36,66362.36,0.0,0.0,0.0,130.72,1.0,0.0,0.0,0.0
538,66039.45,13975.206,0.0,13975.206,0.0,66039.45,66039.45,0.0,0.0,0.0,130.7,1.0,0.0,0.0,0.0
539,65653.77,13893.588,0.0,13893.588,0.0,65653.77,65653.77,0.0,0.0,0.0,130.69,1.0,0.0,0.0,0.0
540,65506.47,13862.417,0.0,13862.417,0.0,65506.47,65506.47,0.0,0.0,0.0,130.68,1.0,0.0,0.0,0.0
541,64921.71,13738.67,0.0,13738.67,0.0,64921.71,64921.71,0.0,0.0,0.0,130.66,1.0,0.0,0.0,0.0
542,64784.26,13709.583,0.0,13709.583,0.0,64784.26,64784.26,0.0,0.0,0.0,130.65,1.0,0.0,0.0,0.0
543,64318.33,13610.984,0.0,13610.984,0.0,64318.33,64318.33,0.0,0.0,0.0,130.64,1.0,0.0,0.0,0.0
544,63946.82,13532.365,0.0,13532.365,0.0,63946.82,63946.82,0.0,0.0,0.0,130.62,1.0,0.0,0.0,0.0
545,63670.74,13473.941,0.0,13473.941,0.0,63670.74,63670.74,0.0,0.0,0.0,130.61,1.0,0.0,0.0,0.0
546,63225.4,13379.699,0.0,13379.699,0.0,63225.4,63225.4,0.0,0.0,0.0,130.6,1.0,0.0,0.0,0.0
547,62817.67,13293.415,0.0,13293.415,0.0,62817.67,62817.67,0.0,0.0,0.0,130.58,1.0,0.0,0.0,0.0
548,62496.0,13225.344,0.0,13225.344,0.0,62496.0,62496.0,0.0,0.0,0.0,130.57,1.0,0.0,0.0,0.0
549,62073.41,13135.916,0.0,13135.916,0.0,62073.41,62073.41,0.0,0.0,0.0,130.56,1.0,0.0,0.0,0.0
550,61769.09,13071.516,0.0,13071.516,0.0,61769.09,61769.09,0.0,0.0,0.0,130.55,1.0,0.0,0.0,0.0
551,61687.89,13054.333,0.0,13054.333,0.0,61687.89,61687.89,0.0,0.0,0.0,130.53,1.0,0.0,0.0,0.0
552,61278.8,12967.761,0.0,12967.761,0.0,61278.8,61278.8,0.0,0.0,0.0,130.52,1.0,0.0,0.0,0.0
553,61185.07,12947.926,0.0,12947.926,0.0,61185.07,61185.07,0.0,0.0,0.0,130.51,1.0,0.0,0.0,0.0
554,61143.1,12939.045,0.0,12939.045,0.0,61143.1,61143.1,0.0,0.0,0.0,130.49,1.0,0.0,0.0,0.0
555,60962.14,12900.75,0.0,12900.75,0.0,60962.14,60962.14,0.0,0.0,0.0,130.48,1.0,0.0,0.0,0.0
556,61003.23,12909.445,0.0,12909.445,0.0,61003.23,61003.23,0.0,0.0,0.0,130.47,1.0,0.0,0.0,0.0
557,60771.31,12860.367,0.0,12860.367,0.0,60771.31,60771.31,0.0,0.0,0.0,130.45,1.0,0.0,0.0,0.0
558,60888.04,12885.069,0.0,12885.069,0.0,60888.04,60888.04,0.0,0.0,0.0,130.44,1.0,0.0,0.0,0.0
559,60867.07,12880.631,0.0,12880.631,0.0,60867.07,60867.07,0.0,0.0,0.0,130.43,1.0,0.0,0.0,0.0
560,60638.55,12832.272,0.0,12832.272,0.0,60638.55,60638.55,0.0,0.0,0.0,130.41,1.0,0.0,0.0,0.0
561,60863.62,12879.901,0.0,12879.901,0.0,60863.62,60863.62,0.0,0.0,0.0,130.4,1.0,0.0,0.0,0.0
562,60658.45,12836.483,0.0,12836.483,0.0,60658.45,60658.45,0.0,0.0,0.0,130.39,1.0,0.0,0.0,0.0
563,60684.14,12841.92,0.0,12841.92,0.0,60684.14,60684.14,0.0,0.0,0.0,130.37,1.0,0.0,0.0,0.0
564,60366.71,12774.746,0.0,12774.746,0.0,60366.71,60366.71,0.0,0.0,0.0,130.36,1.0,0.0,0.0,0.0
565,60295.85,12759.75,0.0,12759.75,0.0,60295.85,60295.85,0.0,0.0,0.0,130.35,1.0,0.0,0.0,0.0
566,60170.73,12733.273,0.0,12733.273,0.0,60170.73,60170.73,0.0,0.0,0.0,126.28,1.0,0.0,0.0,0.0
567,59956.11,12687.855,0.0,12687.855,0.0,59956.11,59956.11,0.0,0.0,0.0,115.23,1.0,0.0,0.0,0.0
568,59541.58,12600.132,0.0,12600.132,0.0,59541.58,59541.58,0.0,0.0,0.0,107.07,1.0,0.0,0.0,0.0
569,59331.46,12555.667,0.0,12555.667,0.0,59331.46,59331.46,0.0,0.0,0.0,111.75,1.0,0.0,0.0,0.0
570,58771.09,12437.082,0.0,12437.082,0.0,58771.09,58771.09,0.0,0.0,0.0,99.61,1.0,0.0,0.0,0.0
571,58421.21,12363.041,0.0,12363.041,0.0,58421.21,58421.21,0.0,0.0,0.0,88.91,1.0,0.0,0.0,0.0
572,57752.09,12221.442,0.0,12221.442,0.0,57752.09,57752.09,0.0,0.0,0.0,88.93,1.0,0.0,0.0,0.0
573,56862.24,12033.133,0.0,12033.133,0.0,56862.24,56862.24,0.0,0.0,0.0,86.48,1.0,0.0,0.0,0.0
