,industry_demand,optimalBidamount,elecStandByCons,elecCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,price,isRunning,isIdle,isStandBy,isColdStarted
574,55664.39,11779.645,0.0,11779.645,0.0,55664.39,55664.39,0.0,0.0,0.0,77.38,1.0,0.0,0.0,0.0
575,55305.52,11703.701,0.0,11703.701,0.0,55305.52,55305.52,0.0,0.0,0.0,65.33,1.0,0.0,0.0,0.0
576,55381.56,11719.793,0.0,11719.793,0.0,55381.56,55381.56,0.0,0.0,0.0,62.91,1.0,0.0,0.0,0.0
577,55299.98,11702.529,0.0,11702.529,0.0,55299.98,55299.98,0.0,0.0,0.0,60.65,1.0,0.0,0.0,0.0
578,55209.98,11683.483,0.0,11683.483,0.0,55209.98,55209.98,0.0,0.0,0.0,59.05166666666666,1.0,0.0,0.0,0.0
579,55265.66,11695.266,0.0,11695.266,0.0,55265.66,55265.66,0.0,0.0,0.0,58.75,1.0,0.0,0.0,0.0
580,55275.14,11697.272,0.0,11697.272,0.0,55275.14,55275.14,0.0,0.0,0.0,62.85,1.0,0.0,0.0,0.0
581,55361.25,11715.495,0.0,11715.495,0.0,55361.25,55361.25,0.0,0.0,0.0,59.54,1.0,0.0,0.0,0.0
582,55708.23,11788.923,0.0,11788.923,0.0,55708.23,55708.23,0.0,0.0,0.0,59.53,1.0,0.0,0.0,0.0
583,55812.32,11810.95,0.0,11810.95,0.0,55812.32,55812.32,0.0,0.0,0.0,58.7,1.0,0.0,0.0,0.0
584,55922.06,11834.173,0.0,11834.173,0.0,55922.06,55922.06,0.0,0.0,0.0,60.56,1.0,0.0,0.0,0.0
585,55727.12,11792.92,0.0,11792.92,0.0,55727.12,55727.12,0.0,0.0,0.0,59.49,1.0,0.0,0.0,0.0
586,55751.38,11798.054,0.0,11798.054,0.0,55751.38,55751.38,0.0,0.0,0.0,58.66,1.0,0.0,0.0,0.0
587,55561.45,11757.861,0.0,11757.861,0.0,55561.45,55561.45,0.0,0.0,0.0,58.65,1.0,0.0,0.0,0.0
588,55348.48,11712.793,0.0,11712.793,0.0,55348.48,55348.48,0.0,0.0,0.0,58.63,1.0,0.0,0.0,0.0
589,55381.15,11719.706,0.0,11719.706,0.0,55381.15,55381.15,0.0,0.0,0.0,59.44,1.0,0.0,0.0,0.0
590,55406.35,11725.039,0.0,11725.039,0.0,55406.35,55406.35,0.0,0.0,0.0,58.61,1.0,0.0,0.0,0.0
591,55380.8,11719.632,0.0,11719.632,0.0,55380.8,55380.8,0.0,0.0,0.0,59.41,1.0,0.0,0.0,0.0
592,55201.81,11681.754,0.0,11681.754,0.0,55201.81,55201.81,0.0,0.0,0.0,66.3481877839475,1.0,0.0,0.0,0.0
593,55529.52,11751.104,0.0,11751.104,0.0,55529.52,55529.52,0.0,0.0,0.0,67.648204778157,1.0,0.0,0.0,0.0
594,55607.43,11767.591,0.0,11767.591,0.0,55607.43,55607.43,0.0,0.0,0.0,69.09,1.0,0.0,0.0,0.0
595,56074.64,11866.462,0.0,11866.462,0.0,56074.64,56074.64,0.0,0.0,0.0,70.18035440613026,1.0,0.0,0.0,0.0
596,56488.15,11953.969,0.0,11953.969,0.0,56488.15,56488.15,0.0,0.0,0.0,88.57,1.0,0.0,0.0,0.0
597,57063.35,12075.692,0.0,12075.692,0.0,57063.35,57063.35,0.0,0.0,0.0,88.55,1.0,0.0,0.0,0.0
598,57581.58,12185.359,0.0,12185.359,0.0,57581.58,57581.58,0.0,0.0,0.0,100.58,1.0,0.0,0.0,0.0
599,58345.38,12346.994,0.0,12346.994,0.0,58345.38,58345.38,0.0,0.0,0.0,124.63,1.0,0.0,0.0,0.0
600,59052.71,12496.678,0.0,12496.678,0.0,59052.71,59052.71,0.0,0.0,0.0,128.64,1.0,0.0,0.0,0.0
601,60052.44,12708.24,0.0,12708.24,0.0,60052.44,60052.44,0.0,0.0,0.0,128.66,1.0,0.0,0.0,0.0
602,60780.09,12862.225,0.0,12862.225,0.0,60780.09,60780.09,0.0,0.0,0.0,128.67,1.0,0.0,0.0,0.0
603,61569.93,13029.37,0.0,13029.37,0.0,61569.93,61569.93,0.0,0.0,0.0,128.69,1.0,0.0,0.0,0.0
604,62433.66,13212.152,0.0,13212.152,0.0,62433.66,62433.66,0.0,0.0,0.0,128.71,1.0,0.0,0.0,0.0
605,63212.9,13377.054,0.0,13377.054,0.0,63212.9,63212.9,0.0,0.0,0.0,128.72,1.0,0.0,0.0,0.0
606,63951.07,13533.265,0.0,13533.265,0.0,63951.07,63951.07,0.0,0.0,0.0,128.74,1.0,0.0,0.0,0.0
607,64650.12,13681.197,0.0,13681.197,0.0,64650.12,64650.12,0.0,0.0,0.0,128.75,1.0,0.0,0.0,0.0
608,65049.82,13765.781,0.0,13765.781,0.0,65049.82,65049.82,0.0,0.0,0.0,128.77,1.0,0.0,0.0,0.0
609,65671.37,13897.313,0.0,13897.313,0.0,65671.37,65671.37,0.0,0.0,0.0,128.79,1.0,0.0,0.0,0.0
610,66077.42,13983.241,0.0,13983.241,0.0,66077.42,66077.42,0.0,0.0,0.0,128.8,1.0,0.0,0.0,0.0
611,66401.02,14051.721,0.0,14051.721,0.0,66401.02,66401.02,0.0,0.0,0.0,128.82,1.0,0.0,0.0,0.0
612,66484.68,14069.425,0.0,14069.425,0.0,66484.68,66484.68,0.0,0.0,0.0,128.83,1.0,0.0,0.0,0.0
613,66704.84,14116.015,0.0,14116.015,0.0,66704.84,66704.84,0.0,0.0,0.0,128.85,1.0,0.0,0.0,0.0
614,66484.11,14069.304,0.0,14069.304,0.0,66484.11,66484.11,0.0,0.0,0.0,128.87,1.0,0.0,0.0,0.0
615,66592.12,14092.161,0.0,14092.161,0.0,66592.12,66592.12,0.0,0.0,0.0,128.88,1.0,0.0,0.0,0.0
616,66499.1,14072.476,0.0,14072.476,0.0,66499.1,66499.1,0.0,0.0,0.0,128.9,1.0,0.0,0.0,0.0
617,66635.51,14101.343,0.0,14101.343,0.0,66635.51,66635.51,0.0,0.0,0.0,128.91,1.0,0.0,0.0,0.0
618,66524.19,14077.786,0.0,14077.786,0.0,66524.19,66524.19,0.0,0.0,0.0,128.93,1.0,0.0,0.0,0.0
619,66520.95,14077.1,0.0,14077.1,0.0,66520.95,66520.95,0.0,0.0,0.0,128.95,1.0,0.0,0.0,0.0
620,66530.93,14079.212,0.0,14079.212,0.0,66530.93,66530.93,0.0,0.0,0.0,128.96,1.0,0.0,0.0,0.0
621,66528.43,14078.683,0.0,14078.683,0.0,66528.43,66528.43,0.0,0.0,0.0,128.98,1.0,0.0,0.0,0.0
622,66548.01,14082.826,0.0,14082.826,0.0,66548.01,66548.01,0.0,0.0,0.0,128.99,1.0,0.0,0.0,0.0
623,66679.46,14110.644,0.0,14110.644,0.0,66679.46,66679.46,0.0,0.0,0.0,129.01,1.0,0.0,0.0,0.0
624,66762.47,14128.21,0.0,14128.21,0.0,66762.47,66762.47,0.0,0.0,0.0,129.03,1.0,0.0,0.0,0.0
625,66824.89,14141.42,0.0,14141.42,0.0,66824.89,66824.89,0.0,0.0,0.0,129.04,1.0,0.0,0.0,0.0
626,66731.82,14121.724,0.0,14121.724,0.0,66731.82,66731.82,0.0,0.0,0.0,129.06,1.0,0.0,0.0,0.0
627,66872.34,14151.461,0.0,14151.461,0.0,66872.34,66872.34,0.0,0.0,0.0,129.07,1.0,0.0,0.0,0.0
628,66694.29,14113.782,0.0,14113.782,0.0,66694.29,66694.29,0.0,0.0,0.0,129.09,1.0,0.0,0.0,0.0
629,66659.66,14106.454,0.0,14106.454,0.0,66659.66,66659.66,0.0,0.0,0.0,129.11,1.0,0.0,0.0,0.0
630,66835.41,14143.646,0.0,14143.646,0.0,66835.41,66835.41,0.0,0.0,0.0,129.12,1.0,0.0,0.0,0.0
631,66545.65,14082.327,0.0,14082.327,0.0,66545.65,66545.65,0.0,0.0,0.0,129.14,1.0,0.0,0.0,0.0
632,66358.09,14042.636,0.0,14042.636,0.0,66358.09,66358.09,0.0,0.0,0.0,129.15,1.0,0.0,0.0,0.0
633,66257.75,14021.402,0.0,14021.402,0.0,66257.75,66257.75,0.0,0.0,0.0,129.17,1.0,0.0,0.0,0.0
634,66025.12,13972.173,0.0,13972.173,0.0,66025.12,66025.12,0.0,0.0,0.0,129.19,1.0,0.0,0.0,0.0
635,65796.71,13923.837,0.0,13923.837,0.0,65796.71,65796.71,0.0,0.0,0.0,129.2,1.0,0.0,0.0,0.0
636,65465.79,13853.808,0.0,13853.808,0.0,65465.79,65465.79,0.0,0.0,0.0,129.22,1.0,0.0,0.0,0.0
637,65035.86,13762.827,0.0,13762.827,0.0,65035.86,65035.86,0.0,0.0,0.0,129.23,1.0,0.0,0.0,0.0
638,64798.62,13712.622,0.0,13712.622,0.0,64798.62,64798.62,0.0,0.0,0.0,129.25,1.0,0.0,0.0,0.0
639,64315.02,13610.283,0.0,13610.283,0.0,64315.02,64315.02,0.0,0.0,0.0,129.27,1.0,0.0,0.0,0.0
640,63820.0,13505.528,0.0,13505.528,0.0,63820.0,63820.0,0.0,0.0,0.0,129.28,1.0,0.0,0.0,0.0
641,63588.99,13456.642,0.0,13456.642,0.0,63588.99,63588.99,0.0,0.0,0.0,129.3,1.0,0.0,0.0,0.0
642,63038.9,13340.232,0.0,13340.232,0.0,63038.9,63038.9,0.0,0.0,0.0,129.31,1.0,0.0,0.0,0.0
643,62753.36,13279.806,0.0,13279.806,0.0,62753.36,62753.36,0.0,0.0,0.0,129.33,1.0,0.0,0.0,0.0
644,62391.0,13203.124,0.0,13203.124,0.0,62391.0,62391.0,0.0,0.0,0.0,129.35,1.0,0.0,0.0,0.0
645,62163.3,13154.938,0.0,13154.938,0.0,62163.3,62163.3,0.0,0.0,0.0,129.36,1.0,0.0,0.0,0.0
646,61881.6,13095.325,0.0,13095.325,0.0,61881.6,61881.6,0.0,0.0,0.0,129.38,1.0,0.0,0.0,0.0
647,61683.04,13053.306,0.0,13053.306,0.0,61683.04,61683.04,0.0,0.0,0.0,129.39,1.0,0.0,0.0,0.0
648,61242.89,12960.162,0.0,12960.162,0.0,61242.89,61242.89,0.0,0.0,0.0,129.41,1.0,0.0,0.0,0.0
649,61196.99,12950.449,0.0,12950.449,0.0,61196.99,61196.99,0.0,0.0,0.0,129.43,1.0,0.0,0.0,0.0
650,60964.39,12901.226,0.0,12901.226,0.0,60964.39,60964.39,0.0,0.0,0.0,129.44,1.0,0.0,0.0,0.0
651,61008.91,12910.647,0.0,12910.647,0.0,61008.91,61008.91,0.0,0.0,0.0,129.46,1.0,0.0,0.0,0.0
652,61012.45,12911.397,0.0,12911.397,0.0,61012.45,61012.45,0.0,0.0,0.0,129.47,1.0,0.0,0.0,0.0
653,60951.59,12898.517,0.0,12898.517,0.0,60951.59,60951.59,0.0,0.0,0.0,125.86,1.0,0.0,0.0,0.0
654,60739.92,12853.724,0.0,12853.724,0.0,60739.92,60739.92,0.0,0.0,0.0,102.47,1.0,0.0,0.0,0.0
655,60724.82,12850.529,0.0,12850.529,0.0,60724.82,60724.82,0.0,0.0,0.0,99.1095238095238,1.0,0.0,0.0,0.0
656,60834.58,12873.756,0.0,12873.756,0.0,60834.58,60834.58,0.0,0.0,0.0,87.73,1.0,0.0,0.0,0.0
657,60661.96,12837.226,0.0,12837.226,0.0,60661.96,60661.96,0.0,0.0,0.0,69.82,1.0,0.0,0.0,0.0
658,60747.22,12855.269,0.0,12855.269,0.0,60747.22,60747.22,0.0,0.0,0.0,63.52995833333333,1.0,0.0,0.0,0.0
659,60685.92,12842.297,0.0,12842.297,0.0,60685.92,60685.92,0.0,0.0,0.0,58.74,1.0,0.0,0.0,0.0
660,60602.99,12824.747,0.0,12824.747,0.0,60602.99,60602.99,0.0,0.0,0.0,57.92,1.0,0.0,0.0,0.0
661,60310.38,12762.825,0.0,12762.825,0.0,60310.38,60310.38,0.0,0.0,0.0,55.656527777777775,1.0,0.0,0.0,0.0
662,60259.94,12752.151,0.0,12752.151,0.0,60259.94,60259.94,0.0,0.0,0.0,54.9,1.0,0.0,0.0,0.0
663,60004.41,12698.076,0.0,12698.076,0.0,60004.41,60004.41,0.0,0.0,0.0,53.90544117647059,1.0,0.0,0.0,0.0
664,59789.82,12652.665,0.0,12652.665,0.0,59789.82,59789.82,0.0,0.0,0.0,53.41,1.0,0.0,0.0,0.0
665,59422.75,12574.986,0.0,12574.986,0.0,59422.75,59422.75,0.0,0.0,0.0,50.7408,1.0,0.0,0.0,0.0
666,58786.88,12440.424,0.0,12440.424,0.0,58786.88,58786.88,0.0,0.0,0.0,48.17,1.0,0.0,0.0,0.0
667,58345.93,12347.11,0.0,12347.11,0.0,58345.93,58345.93,0.0,0.0,0.0,44.554761904761904,1.0,0.0,0.0,0.0
668,57865.34,12245.408,0.0,12245.408,0.0,57865.34,57865.34,0.0,0.0,0.0,43.748916666666666,1.0,0.0,0.0,0.0
669,56781.59,12016.066,0.0,12016.066,0.0,56781.59,56781.59,0.0,0.0,0.0,42.93208333333334,1.0,0.0,0.0,0.0
670,55722.24,11791.887,0.0,11791.887,0.0,55722.24,55722.24,0.0,0.0,0.0,41.9,1.0,0.0,0.0,0.0
671,55290.0,11700.417,0.0,11700.417,0.0,55290.0,55290.0,0.0,0.0,0.0,41.7,1.0,0.0,0.0,0.0
672,55381.02,11719.679,0.0,11719.679,0.0,55381.02,55381.02,0.0,0.0,0.0,41.7032,1.0,0.0,0.0,0.0
673,55394.37,11722.504,0.0,11722.504,0.0,55394.37,55394.37,0.0,0.0,0.0,41.26376344086021,1.0,0.0,0.0,0.0
674,55259.71,11694.007,0.0,11694.007,0.0,55259.71,55259.71,0.0,0.0,0.0,40.9,1.0,0.0,0.0,0.0
675,55289.12,11700.231,0.0,11700.231,0.0,55289.12,55289.12,0.0,0.0,0.0,40.89,1.0,0.0,0.0,0.0
676,55286.99,11699.78,0.0,11699.78,0.0,55286.99,55286.99,0.0,0.0,0.0,40.571261261261256,1.0,0.0,0.0,0.0
677,55435.51,11731.21,0.0,11731.21,0.0,55435.51,55435.51,0.0,0.0,0.0,40.504375,1.0,0.0,0.0,0.0
678,55709.16,11789.119,0.0,11789.119,0.0,55709.16,55709.16,0.0,0.0,0.0,40.87,1.0,0.0,0.0,0.0
679,55813.25,11811.147,0.0,11811.147,0.0,55813.25,55813.25,0.0,0.0,0.0,40.35462365591398,1.0,0.0,0.0,0.0
680,55813.0,11811.094,0.0,11811.094,0.0,55813.0,55813.0,0.0,0.0,0.0,40.28,1.0,0.0,0.0,0.0
681,55791.15,11806.47,0.0,11806.47,0.0,55791.15,55791.15,0.0,0.0,0.0,40.27,1.0,0.0,0.0,0.0
682,55689.78,11785.018,0.0,11785.018,0.0,55689.78,55689.78,0.0,0.0,0.0,40.26,1.0,0.0,0.0,0.0
683,55612.64,11768.694,0.0,11768.694,0.0,55612.64,55612.64,0.0,0.0,0.0,40.237311827956994,1.0,0.0,0.0,0.0
684,55476.28,11739.838,0.0,11739.838,0.0,55476.28,55476.28,0.0,0.0,0.0,40.92,1.0,0.0,0.0,0.0
685,55371.5,11717.664,0.0,11717.664,0.0,55371.5,55371.5,0.0,0.0,0.0,40.91,1.0,0.0,0.0,0.0
686,55258.86,11693.827,0.0,11693.827,0.0,55258.86,55258.86,0.0,0.0,0.0,40.91,1.0,0.0,0.0,0.0
687,55262.62,11694.623,0.0,11694.623,0.0,55262.62,55262.62,0.0,0.0,0.0,40.9,1.0,0.0,0.0,0.0
688,55446.32,11733.497,0.0,11733.497,0.0,55446.32,55446.32,0.0,0.0,0.0,42.63,1.0,0.0,0.0,0.0
689,55364.7,11716.225,0.0,11716.225,0.0,55364.7,55364.7,0.0,0.0,0.0,43.42,1.0,0.0,0.0,0.0
690,55709.98,11789.293,0.0,11789.293,0.0,55709.98,55709.98,0.0,0.0,0.0,47.0272,1.0,0.0,0.0,0.0
691,55995.96,11849.812,0.0,11849.812,0.0,55995.96,55995.96,0.0,0.0,0.0,49.5264,1.0,0.0,0.0,0.0
692,56401.22,11935.572,0.0,11935.572,0.0,56401.22,56401.22,0.0,0.0,0.0,53.56183247492545,1.0,0.0,0.0,0.0
693,56777.48,12015.196,0.0,12015.196,0.0,56777.48,56777.48,0.0,0.0,0.0,53.58,1.0,0.0,0.0,0.0
694,57596.08,12188.428,0.0,12188.428,0.0,57596.08,57596.08,0.0,0.0,0.0,54.88,1.0,0.0,0.0,0.0
695,58279.48,12333.048,0.0,12333.048,0.0,58279.48,58279.48,0.0,0.0,0.0,56.942251428571424,1.0,0.0,0.0,0.0
696,59092.87,12505.177,0.0,12505.177,0.0,59092.87,59092.87,0.0,0.0,0.0,58.19,1.0,0.0,0.0,0.0
697,59744.53,12643.081,0.0,12643.081,0.0,59744.53,59744.53,0.0,0.0,0.0,59.38937142857143,1.0,0.0,0.0,0.0
698,60826.58,12872.063,0.0,12872.063,0.0,60826.58,60826.58,0.0,0.0,0.0,61.96,1.0,0.0,0.0,0.0
699,61471.6,13008.561,0.0,13008.561,0.0,61471.6,61471.6,0.0,0.0,0.0,65.57489971346705,1.0,0.0,0.0,0.0
700,62485.61,13223.145,0.0,13223.145,0.0,62485.61,62485.61,0.0,0.0,0.0,79.17,1.0,0.0,0.0,0.0
701,63259.2,13386.852,0.0,13386.852,0.0,63259.2,63259.2,0.0,0.0,0.0,81.06853658536586,1.0,0.0,0.0,0.0
702,64082.19,13561.012,0.0,13561.012,0.0,64082.19,64082.19,0.0,0.0,0.0,83.75,1.0,0.0,0.0,0.0
703,64410.94,13630.582,0.0,13630.582,0.0,64410.94,64410.94,0.0,0.0,0.0,86.74141222247654,1.0,0.0,0.0,0.0
704,65055.19,13766.917,0.0,13766.917,0.0,65055.19,65055.19,0.0,0.0,0.0,83.72,1.0,0.0,0.0,0.0
705,65694.1,13902.123,0.0,13902.123,0.0,65694.1,65694.1,0.0,0.0,0.0,83.71,1.0,0.0,0.0,0.0
706,65877.99,13941.038,0.0,13941.038,0.0,65877.99,65877.99,0.0,0.0,0.0,84.33,1.0,0.0,0.0,0.0
707,66311.32,14032.738,0.0,14032.738,0.0,66311.32,66311.32,0.0,0.0,0.0,79.71098039215686,1.0,0.0,0.0,0.0
708,66459.35,14064.064,0.0,14064.064,0.0,66459.35,66459.35,0.0,0.0,0.0,74.47083333333333,1.0,0.0,0.0,0.0
709,66700.05,14115.001,0.0,14115.001,0.0,66700.05,66700.05,0.0,0.0,0.0,67.59,1.0,0.0,0.0,0.0
710,66547.32,14082.68,0.0,14082.68,0.0,66547.32,66547.32,0.0,0.0,0.0,60.016969696969696,1.0,0.0,0.0,0.0
711,66485.09,14069.511,0.0,14069.511,0.0,66485.09,66485.09,0.0,0.0,0.0,59.86,1.0,0.0,0.0,0.0
712,66498.36,14072.32,0.0,14072.32,0.0,66498.36,66498.36,0.0,0.0,0.0,83.68,1.0,0.0,0.0,0.0
713,66485.92,14069.687,0.0,14069.687,0.0,66485.92,66485.92,0.0,0.0,0.0,59.85,1.0,0.0,0.0,0.0
714,66523.66,14077.674,0.0,14077.674,0.0,66523.66,66523.66,0.0,0.0,0.0,59.85,1.0,0.0,0.0,0.0
715,66434.32,14058.768,0.0,14058.768,0.0,66434.32,66434.32,0.0,0.0,0.0,59.4528,1.0,0.0,0.0,0.0
716,66545.76,14082.35,0.0,14082.35,0.0,66545.76,66545.76,0.0,0.0,0.0,61.85,1.0,0.0,0.0,0.0
717,66670.0,14108.642,0.0,14108.642,0.0,66670.0,66670.0,0.0,0.0,0.0,62.79,1.0,0.0,0.0,0.0
718,66472.76,14066.902,0.0,14066.902,0.0,66472.76,66472.76,0.0,0.0,0.0,59.84,1.0,0.0,0.0,0.0
719,66739.03,14123.25,0.0,14123.25,0.0,66739.03,66739.03,0.0,0.0,0.0,58.0353125,1.0,0.0,0.0,0.0
720,66770.58,14129.927,0.0,14129.927,0.0,66770.58,66770.58,0.0,0.0,0.0,59.83,1.0,0.0,0.0,0.0
721,66876.07,14152.25,0.0,14152.25,0.0,66876.07,66876.07,0.0,0.0,0.0,58.06,1.0,0.0,0.0,0.0
722,66665.81,14107.755,0.0,14107.755,0.0,66665.81,66665.81,0.0,0.0,0.0,58.06,1.0,0.0,0.0,0.0
723,66818.42,14140.05,0.0,14140.05,0.0,66818.42,66818.42,0.0,0.0,0.0,57.26,1.0,0.0,0.0,0.0
724,66777.52,14131.395,0.0,14131.395,0.0,66777.52,66777.52,0.0,0.0,0.0,61.27,1.0,0.0,0.0,0.0
725,66795.58,14135.217,0.0,14135.217,0.0,66795.58,66795.58,0.0,0.0,0.0,67.40058154235146,1.0,0.0,0.0,0.0
726,66595.24,14092.821,0.0,14092.821,0.0,66595.24,66595.24,0.0,0.0,0.0,61.26045454545454,1.0,0.0,0.0,0.0
727,66565.06,14086.435,0.0,14086.435,0.0,66565.06,66565.06,0.0,0.0,0.0,61.28,1.0,0.0,0.0,0.0
728,66554.09,14084.113,0.0,14084.113,0.0,66554.09,66554.09,0.0,0.0,0.0,64.89,1.0,0.0,0.0,0.0
729,66478.35,14068.085,0.0,14068.085,0.0,66478.35,66478.35,0.0,0.0,0.0,67.56,1.0,0.0,0.0,0.0
730,66015.63,13970.165,0.0,13970.165,0.0,66015.63,66015.63,0.0,0.0,0.0,67.56,1.0,0.0,0.0,0.0
731,65839.88,13932.973,0.0,13932.973,0.0,65839.88,65839.88,0.0,0.0,0.0,64.91292664092664,1.0,0.0,0.0,0.0
732,65389.23,13837.607,0.0,13837.607,0.0,65389.23,65389.23,0.0,0.0,0.0,64.89,1.0,0.0,0.0,0.0
733,65209.72,13799.619,0.0,13799.619,0.0,65209.72,65209.72,0.0,0.0,0.0,67.57,1.0,0.0,0.0,0.0
734,64787.47,13710.263,0.0,13710.263,0.0,64787.47,64787.47,0.0,0.0,0.0,63.77,1.0,0.0,0.0,0.0
735,64313.62,13609.987,0.0,13609.987,0.0,64313.62,64313.62,0.0,0.0,0.0,60.006969696969705,1.0,0.0,0.0,0.0
736,63802.9,13501.909,0.0,13501.909,0.0,63802.9,63802.9,0.0,0.0,0.0,59.85,1.0,0.0,0.0,0.0
737,63493.26,13436.383,0.0,13436.383,0.0,63493.26,63493.26,0.0,0.0,0.0,59.85,1.0,0.0,0.0,0.0
738,63205.11,13375.405,0.0,13375.405,0.0,63205.11,63205.11,0.0,0.0,0.0,66.08,1.0,0.0,0.0,0.0
739,62663.8,13260.854,0.0,13260.854,0.0,62663.8,62663.8,0.0,0.0,0.0,63.9672,1.0,0.0,0.0,0.0
740,62456.47,13216.979,0.0,13216.979,0.0,62456.47,62456.47,0.0,0.0,0.0,77.39,1.0,0.0,0.0,0.0
741,61903.28,13099.913,0.0,13099.913,0.0,61903.28,61903.28,0.0,0.0,0.0,72.05,1.0,0.0,0.0,0.0
742,61828.28,13084.042,0.0,13084.042,0.0,61828.28,61828.28,0.0,0.0,0.0,79.08,1.0,0.0,0.0,0.0
743,61620.43,13040.057,0.0,13040.057,0.0,61620.43,61620.43,0.0,0.0,0.0,79.94,1.0,0.0,0.0,0.0
744,61532.65,13021.481,0.0,13021.481,0.0,61532.65,61532.65,0.0,0.0,0.0,75.4,1.0,0.0,0.0,0.0
745,61155.63,12941.696,0.0,12941.696,0.0,61155.63,61155.63,0.0,0.0,0.0,70.47045454545454,1.0,0.0,0.0,0.0
746,60961.4,12900.593,0.0,12900.593,0.0,60961.4,60961.4,0.0,0.0,0.0,67.59,1.0,0.0,0.0,0.0
747,60996.46,12908.013,0.0,12908.013,0.0,60996.46,60996.46,0.0,0.0,0.0,62.82,1.0,0.0,0.0,0.0
748,60982.95,12905.154,0.0,12905.154,0.0,60982.95,60982.95,0.0,0.0,0.0,61.35607142857143,1.0,0.0,0.0,0.0
749,60729.81,12851.585,0.0,12851.585,0.0,60729.81,60729.81,0.0,0.0,0.0,58.76916666666666,1.0,0.0,0.0,0.0
750,60718.29,12849.147,0.0,12849.147,0.0,60718.29,60718.29,0.0,0.0,0.0,58.1,1.0,0.0,0.0,0.0
751,60687.73,12842.68,0.0,12842.68,0.0,60687.73,60687.73,0.0,0.0,0.0,57.3,1.0,0.0,0.0,0.0
752,60811.86,12868.948,0.0,12868.948,0.0,60811.86,60811.86,0.0,0.0,0.0,56.339375,1.0,0.0,0.0,0.0
753,60649.6,12834.611,0.0,12834.611,0.0,60649.6,60649.6,0.0,0.0,0.0,54.34,1.0,0.0,0.0,0.0
754,60699.13,12845.092,0.0,12845.092,0.0,60699.13,60699.13,0.0,0.0,0.0,53.48,1.0,0.0,0.0,0.0
755,60704.01,12846.125,0.0,12846.125,0.0,60704.01,60704.01,0.0,0.0,0.0,52.65,1.0,0.0,0.0,0.0
756,60523.46,12807.917,0.0,12807.917,0.0,60523.46,60523.46,0.0,0.0,0.0,52.89,1.0,0.0,0.0,0.0
757,60494.84,12801.86,0.0,12801.86,0.0,60494.84,60494.84,0.0,0.0,0.0,52.5096,1.0,0.0,0.0,0.0
758,60283.35,12757.105,0.0,12757.105,0.0,60283.35,60283.35,0.0,0.0,0.0,48.68231481481481,1.0,0.0,0.0,0.0
759,60043.83,12706.418,0.0,12706.418,0.0,60043.83,60043.83,0.0,0.0,0.0,48.55648550724638,1.0,0.0,0.0,0.0
760,59715.5,12636.937,0.0,12636.937,0.0,59715.5,59715.5,0.0,0.0,0.0,52.8,1.0,0.0,0.0,0.0
761,59301.44,12549.314,0.0,12549.314,0.0,59301.44,59301.44,0.0,0.0,0.0,49.4296,1.0,0.0,0.0,0.0
762,58824.69,12448.425,0.0,12448.425,0.0,58824.69,58824.69,0.0,0.0,0.0,47.68100694444444,1.0,0.0,0.0,0.0
763,58502.33,12380.207,0.0,12380.207,0.0,58502.33,58502.33,0.0,0.0,0.0,46.9216,1.0,0.0,0.0,0.0
764,57691.04,12208.523,0.0,12208.523,0.0,57691.04,57691.04,0.0,0.0,0.0,45.23,1.0,0.0,0.0,0.0
