,industry_demand,optimalBidamount,elecStandByCons,elecCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,price,isRunning,isIdle,isStandBy,isColdStarted
765,56762.92,12012.115,0.0,12012.115,0.0,56762.92,56762.92,0.0,0.0,0.0,43.69,1.0,0.0,0.0,0.0
766,55806.04,11809.621,0.0,11809.621,0.0,55806.04,55806.04,0.0,0.0,0.0,42.82,1.0,0.0,0.0,0.0
767,55271.72,11696.549,0.0,11696.549,0.0,55271.72,55271.72,0.0,0.0,0.0,42.68,1.0,0.0,0.0,0.0
768,55264.7,11695.063,0.0,11695.063,0.0,55264.7,55264.7,0.0,0.0,0.0,41.82,1.0,0.0,0.0,0.0
769,55410.79,11725.979,0.0,11725.979,0.0,55410.79,55410.79,0.0,0.0,0.0,41.83,1.0,0.0,0.0,0.0
770,55368.27,11716.981,0.0,11716.981,0.0,55368.27,55368.27,0.0,0.0,0.0,41.21,1.0,0.0,0.0,0.0
771,55223.39,11686.321,0.0,11686.321,0.0,55223.39,55223.39,0.0,0.0,0.0,41.01,1.0,0.0,0.0,0.0
772,55341.43,11711.301,0.0,11711.301,0.0,55341.43,55341.43,0.0,0.0,0.0,41.01,1.0,0.0,0.0,0.0
773,55334.82,11709.902,0.0,11709.902,0.0,55334.82,55334.82,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
774,55689.12,11784.879,0.0,11784.879,0.0,55689.12,55689.12,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
775,55875.78,11824.379,0.0,11824.379,0.0,55875.78,55875.78,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
776,55743.73,11796.435,0.0,11796.435,0.0,55743.73,55743.73,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
777,55852.48,11819.449,0.0,11819.449,0.0,55852.48,55852.48,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
778,55774.24,11802.892,0.0,11802.892,0.0,55774.24,55774.24,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
779,55732.38,11794.033,0.0,11794.033,0.0,55732.38,55732.38,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
780,55425.59,11729.111,0.0,11729.111,0.0,55425.59,55425.59,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
781,55445.33,11733.288,0.0,11733.288,0.0,55445.33,55445.33,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
782,55287.92,11699.977,0.0,11699.977,0.0,55287.92,55287.92,0.0,0.0,0.0,41.02,1.0,0.0,0.0,0.0
783,55231.34,11688.004,0.0,11688.004,0.0,55231.34,55231.34,0.0,0.0,0.0,41.23,1.0,0.0,0.0,0.0
784,55413.94,11726.645,0.0,11726.645,0.0,55413.94,55413.94,0.0,0.0,0.0,41.03,1.0,0.0,0.0,0.0
785,55420.41,11728.014,0.0,11728.014,0.0,55420.41,55420.41,0.0,0.0,0.0,42.73,1.0,0.0,0.0,0.0
786,55773.2,11802.671,0.0,11802.671,0.0,55773.2,55773.2,0.0,0.0,0.0,42.91,1.0,0.0,0.0,0.0
787,55915.31,11832.745,0.0,11832.745,0.0,55915.31,55915.31,0.0,0.0,0.0,43.01,1.0,0.0,0.0,0.0
788,56449.96,11945.887,0.0,11945.887,0.0,56449.96,56449.96,0.0,0.0,0.0,47.0008,1.0,0.0,0.0,0.0
789,56817.01,12023.562,0.0,12023.562,0.0,56817.01,56817.01,0.0,0.0,0.0,50.51,1.0,0.0,0.0,0.0
790,57449.94,12157.502,0.0,12157.502,0.0,57449.94,57449.94,0.0,0.0,0.0,54.0720702754036,1.0,0.0,0.0,0.0
791,58292.53,12335.81,0.0,12335.81,0.0,58292.53,58292.53,0.0,0.0,0.0,55.48211267605634,1.0,0.0,0.0,0.0
792,58934.2,12471.599,0.0,12471.599,0.0,58934.2,58934.2,0.0,0.0,0.0,58.21,1.0,0.0,0.0,0.0
793,59736.28,12641.335,0.0,12641.335,0.0,59736.28,59736.28,0.0,0.0,0.0,64.78630681818183,1.0,0.0,0.0,0.0
794,60798.84,12866.193,0.0,12866.193,0.0,60798.84,60798.84,0.0,0.0,0.0,69.93315178571429,1.0,0.0,0.0,0.0
795,61667.47,13050.011,0.0,13050.011,0.0,61667.47,61667.47,0.0,0.0,0.0,84.89,1.0,0.0,0.0,0.0
796,62396.08,13204.199,0.0,13204.199,0.0,62396.08,62396.08,0.0,0.0,0.0,89.2,1.0,0.0,0.0,0.0
797,63192.69,13372.777,0.0,13372.777,0.0,63192.69,63192.69,0.0,0.0,0.0,101.43,1.0,0.0,0.0,0.0
798,63822.14,13505.98,0.0,13505.98,0.0,63822.14,63822.14,0.0,0.0,0.0,123.81,1.0,0.0,0.0,0.0
799,64658.87,13683.048,0.0,13683.048,0.0,64658.87,64658.87,0.0,0.0,0.0,127.38,1.0,0.0,0.0,0.0
800,65119.17,13780.457,0.0,13780.457,0.0,65119.17,65119.17,0.0,0.0,0.0,127.39,1.0,0.0,0.0,0.0
801,65754.43,13914.89,0.0,13914.89,0.0,65754.43,65754.43,0.0,0.0,0.0,127.39,1.0,0.0,0.0,0.0
802,66114.95,13991.183,0.0,13991.183,0.0,66114.95,66114.95,0.0,0.0,0.0,127.39,1.0,0.0,0.0,0.0
803,66240.21,14017.69,0.0,14017.69,0.0,66240.21,66240.21,0.0,0.0,0.0,127.39,1.0,0.0,0.0,0.0
804,66383.99,14048.117,0.0,14048.117,0.0,66383.99,66383.99,0.0,0.0,0.0,127.39,1.0,0.0,0.0,0.0
805,66451.87,14062.481,0.0,14062.481,0.0,66451.87,66451.87,0.0,0.0,0.0,127.4,1.0,0.0,0.0,0.0
806,66551.93,14083.656,0.0,14083.656,0.0,66551.93,66551.93,0.0,0.0,0.0,127.4,1.0,0.0,0.0,0.0
807,66513.63,14075.551,0.0,14075.551,0.0,66513.63,66513.63,0.0,0.0,0.0,127.4,1.0,0.0,0.0,0.0
808,66625.51,14099.227,0.0,14099.227,0.0,66625.51,66625.51,0.0,0.0,0.0,127.4,1.0,0.0,0.0,0.0
809,66417.68,14055.246,0.0,14055.246,0.0,66417.68,66417.68,0.0,0.0,0.0,127.4,1.0,0.0,0.0,0.0
810,66360.66,14043.18,0.0,14043.18,0.0,66360.66,66360.66,0.0,0.0,0.0,127.41,1.0,0.0,0.0,0.0
811,66438.33,14059.616,0.0,14059.616,0.0,66438.33,66438.33,0.0,0.0,0.0,127.41,1.0,0.0,0.0,0.0
812,66623.12,14098.721,0.0,14098.721,0.0,66623.12,66623.12,0.0,0.0,0.0,127.41,1.0,0.0,0.0,0.0
813,66518.21,14076.52,0.0,14076.52,0.0,66518.21,66518.21,0.0,0.0,0.0,127.41,1.0,0.0,0.0,0.0
814,66614.35,14096.865,0.0,14096.865,0.0,66614.35,66614.35,0.0,0.0,0.0,127.42,1.0,0.0,0.0,0.0
815,66558.67,14085.082,0.0,14085.082,0.0,66558.67,66558.67,0.0,0.0,0.0,127.42,1.0,0.0,0.0,0.0
816,66755.48,14126.731,0.0,14126.731,0.0,66755.48,66755.48,0.0,0.0,0.0,127.42,1.0,0.0,0.0,0.0
817,66601.38,14094.121,0.0,14094.121,0.0,66601.38,66601.38,0.0,0.0,0.0,127.42,1.0,0.0,0.0,0.0
818,66753.42,14126.295,0.0,14126.295,0.0,66753.42,66753.42,0.0,0.0,0.0,127.42,1.0,0.0,0.0,0.0
819,66841.88,14145.015,0.0,14145.015,0.0,66841.88,66841.88,0.0,0.0,0.0,127.43,1.0,0.0,0.0,0.0
820,66931.91,14164.067,0.0,14164.067,0.0,66931.91,66931.91,0.0,0.0,0.0,127.43,1.0,0.0,0.0,0.0
821,66834.48,14143.449,0.0,14143.449,0.0,66834.48,66834.48,0.0,0.0,0.0,127.43,1.0,0.0,0.0,0.0
822,66694.78,14113.886,0.0,14113.886,0.0,66694.78,66694.78,0.0,0.0,0.0,127.43,1.0,0.0,0.0,0.0
823,66513.11,14075.441,0.0,14075.441,0.0,66513.11,66513.11,0.0,0.0,0.0,127.44,1.0,0.0,0.0,0.0
824,66523.31,14077.6,0.0,14077.6,0.0,66523.31,66523.31,0.0,0.0,0.0,127.44,1.0,0.0,0.0,0.0
825,66281.27,14026.379,0.0,14026.379,0.0,66281.27,66281.27,0.0,0.0,0.0,127.44,1.0,0.0,0.0,0.0
826,66111.63,13990.48,0.0,13990.48,0.0,66111.63,66111.63,0.0,0.0,0.0,127.44,1.0,0.0,0.0,0.0
827,65631.04,13888.778,0.0,13888.778,0.0,65631.04,65631.04,0.0,0.0,0.0,127.44,1.0,0.0,0.0,0.0
828,65328.89,13824.837,0.0,13824.837,0.0,65328.89,65328.89,0.0,0.0,0.0,127.45,1.0,0.0,0.0,0.0
829,65274.42,13813.311,0.0,13813.311,0.0,65274.42,65274.42,0.0,0.0,0.0,127.45,1.0,0.0,0.0,0.0
830,64824.01,13717.995,0.0,13717.995,0.0,64824.01,64824.01,0.0,0.0,0.0,127.45,1.0,0.0,0.0,0.0
831,64403.21,13628.946,0.0,13628.946,0.0,64403.21,64403.21,0.0,0.0,0.0,127.45,1.0,0.0,0.0,0.0
832,64004.58,13544.588,0.0,13544.588,0.0,64004.58,64004.58,0.0,0.0,0.0,127.45,1.0,0.0,0.0,0.0
833,63560.07,13450.521,0.0,13450.521,0.0,63560.07,63560.07,0.0,0.0,0.0,127.46,1.0,0.0,0.0,0.0
834,63059.68,13344.629,0.0,13344.629,0.0,63059.68,63059.68,0.0,0.0,0.0,127.46,1.0,0.0,0.0,0.0
835,62778.44,13285.114,0.0,13285.114,0.0,62778.44,62778.44,0.0,0.0,0.0,127.46,1.0,0.0,0.0,0.0
836,62452.88,13216.219,0.0,13216.219,0.0,62452.88,62452.88,0.0,0.0,0.0,127.46,1.0,0.0,0.0,0.0
837,62019.82,13124.575,0.0,13124.575,0.0,62019.82,62019.82,0.0,0.0,0.0,127.47,1.0,0.0,0.0,0.0
838,61755.63,13068.668,0.0,13068.668,0.0,61755.63,61755.63,0.0,0.0,0.0,127.47,1.0,0.0,0.0,0.0
839,61522.86,13019.409,0.0,13019.409,0.0,61522.86,61522.86,0.0,0.0,0.0,127.47,1.0,0.0,0.0,0.0
840,61342.34,12981.208,0.0,12981.208,0.0,61342.34,61342.34,0.0,0.0,0.0,127.47,1.0,0.0,0.0,0.0
841,61148.2,12940.124,0.0,12940.124,0.0,61148.2,61148.2,0.0,0.0,0.0,127.47,1.0,0.0,0.0,0.0
842,61068.23,12923.201,0.0,12923.201,0.0,61068.23,61068.23,0.0,0.0,0.0,127.48,1.0,0.0,0.0,0.0
843,60890.84,12885.662,0.0,12885.662,0.0,60890.84,60890.84,0.0,0.0,0.0,127.48,1.0,0.0,0.0,0.0
844,60775.37,12861.226,0.0,12861.226,0.0,60775.37,60775.37,0.0,0.0,0.0,127.48,1.0,0.0,0.0,0.0
845,60856.6,12878.416,0.0,12878.416,0.0,60856.6,60856.6,0.0,0.0,0.0,127.48,1.0,0.0,0.0,0.0
846,60930.78,12894.114,0.0,12894.114,0.0,60930.78,60930.78,0.0,0.0,0.0,127.49,1.0,0.0,0.0,0.0
847,60677.39,12840.491,0.0,12840.491,0.0,60677.39,60677.39,0.0,0.0,0.0,127.49,1.0,0.0,0.0,0.0
848,60877.02,12882.737,0.0,12882.737,0.0,60877.02,60877.02,0.0,0.0,0.0,127.49,1.0,0.0,0.0,0.0
849,60927.46,12893.411,0.0,12893.411,0.0,60927.46,60927.46,0.0,0.0,0.0,127.49,1.0,0.0,0.0,0.0
850,60792.26,12864.8,0.0,12864.8,0.0,60792.26,60792.26,0.0,0.0,0.0,127.49,1.0,0.0,0.0,0.0
851,60623.83,12829.157,0.0,12829.157,0.0,60623.83,60623.83,0.0,0.0,0.0,127.5,1.0,0.0,0.0,0.0
852,60599.32,12823.97,0.0,12823.97,0.0,60599.32,60599.32,0.0,0.0,0.0,127.5,1.0,0.0,0.0,0.0
853,60341.66,12769.445,0.0,12769.445,0.0,60341.66,60341.66,0.0,0.0,0.0,127.5,1.0,0.0,0.0,0.0
854,60181.67,12735.588,0.0,12735.588,0.0,60181.67,60181.67,0.0,0.0,0.0,127.5,1.0,0.0,0.0,0.0
855,59866.9,12668.976,0.0,12668.976,0.0,59866.9,59866.9,0.0,0.0,0.0,127.5,1.0,0.0,0.0,0.0
856,59618.73,12616.459,0.0,12616.459,0.0,59618.73,59618.73,0.0,0.0,0.0,127.51,1.0,0.0,0.0,0.0
857,59334.39,12556.287,0.0,12556.287,0.0,59334.39,59334.39,0.0,0.0,0.0,123.93,1.0,0.0,0.0,0.0
858,58943.09,12473.481,0.0,12473.481,0.0,58943.09,58943.09,0.0,0.0,0.0,105.07,1.0,0.0,0.0,0.0
859,58181.23,12312.256,0.0,12312.256,0.0,58181.23,58181.23,0.0,0.0,0.0,101.22,1.0,0.0,0.0,0.0
860,57796.83,12230.91,0.0,12230.91,0.0,57796.83,57796.83,0.0,0.0,0.0,94.08,1.0,0.0,0.0,0.0
861,56810.29,12022.139,0.0,12022.139,0.0,56810.29,56810.29,0.0,0.0,0.0,87.25,1.0,0.0,0.0,0.0
862,55555.7,11756.644,0.0,11756.644,0.0,55555.7,55555.7,0.0,0.0,0.0,84.85,1.0,0.0,0.0,0.0
863,55351.44,11713.419,0.0,11713.419,0.0,55351.44,55351.44,0.0,0.0,0.0,84.22,1.0,0.0,0.0,0.0
864,55389.84,11721.545,0.0,11721.545,0.0,55389.84,55389.84,0.0,0.0,0.0,67.61074074074074,1.0,0.0,0.0,0.0
865,55224.92,11686.645,0.0,11686.645,0.0,55224.92,55224.92,0.0,0.0,0.0,68.02,1.0,0.0,0.0,0.0
866,55378.77,11719.203,0.0,11719.203,0.0,55378.77,55378.77,0.0,0.0,0.0,68.02,1.0,0.0,0.0,0.0
867,55285.42,11699.448,0.0,11699.448,0.0,55285.42,55285.42,0.0,0.0,0.0,65.33,1.0,0.0,0.0,0.0
868,55253.29,11692.649,0.0,11692.649,0.0,55253.29,55253.29,0.0,0.0,0.0,83.61,1.0,0.0,0.0,0.0
869,55453.28,11734.97,0.0,11734.97,0.0,55453.28,55453.28,0.0,0.0,0.0,84.23,1.0,0.0,0.0,0.0
870,55773.47,11802.729,0.0,11802.729,0.0,55773.47,55773.47,0.0,0.0,0.0,84.23,1.0,0.0,0.0,0.0
871,55850.97,11819.129,0.0,11819.129,0.0,55850.97,55850.97,0.0,0.0,0.0,84.23,1.0,0.0,0.0,0.0
872,55941.6,11838.308,0.0,11838.308,0.0,55941.6,55941.6,0.0,0.0,0.0,68.02,1.0,0.0,0.0,0.0
873,55891.43,11827.691,0.0,11827.691,0.0,55891.43,55891.43,0.0,0.0,0.0,68.03,1.0,0.0,0.0,0.0
874,55632.37,11772.869,0.0,11772.869,0.0,55632.37,55632.37,0.0,0.0,0.0,83.61,1.0,0.0,0.0,0.0
875,55453.06,11734.924,0.0,11734.924,0.0,55453.06,55453.06,0.0,0.0,0.0,84.23,1.0,0.0,0.0,0.0
876,55415.12,11726.895,0.0,11726.895,0.0,55415.12,55415.12,0.0,0.0,0.0,86.72276701617203,1.0,0.0,0.0,0.0
877,55245.78,11691.059,0.0,11691.059,0.0,55245.78,55245.78,0.0,0.0,0.0,85.27,1.0,0.0,0.0,0.0
878,55289.56,11700.324,0.0,11700.324,0.0,55289.56,55289.56,0.0,0.0,0.0,87.27,1.0,0.0,0.0,0.0
879,55149.37,11670.657,0.0,11670.657,0.0,55149.37,55149.37,0.0,0.0,0.0,87.27,1.0,0.0,0.0,0.0
880,55457.99,11735.967,0.0,11735.967,0.0,55457.99,55457.99,0.0,0.0,0.0,87.27,1.0,0.0,0.0,0.0
881,55417.72,11727.445,0.0,11727.445,0.0,55417.72,55417.72,0.0,0.0,0.0,87.73,1.0,0.0,0.0,0.0
882,55687.42,11784.519,0.0,11784.519,0.0,55687.42,55687.42,0.0,0.0,0.0,99.14,1.0,0.0,0.0,0.0
883,55974.63,11845.298,0.0,11845.298,0.0,55974.63,55974.63,0.0,0.0,0.0,117.1,1.0,0.0,0.0,0.0
884,56627.44,11983.445,0.0,11983.445,0.0,56627.44,56627.44,0.0,0.0,0.0,127.58,1.0,0.0,0.0,0.0
885,56996.29,12061.501,0.0,12061.501,0.0,56996.29,56996.29,0.0,0.0,0.0,127.59,1.0,0.0,0.0,0.0
886,57487.88,12165.53,0.0,12165.53,0.0,57487.88,57487.88,0.0,0.0,0.0,127.59,1.0,0.0,0.0,0.0
887,58354.84,12348.996,0.0,12348.996,0.0,58354.84,58354.84,0.0,0.0,0.0,127.59,1.0,0.0,0.0,0.0
888,59095.86,12505.81,0.0,12505.81,0.0,59095.86,59095.86,0.0,0.0,0.0,127.6,1.0,0.0,0.0,0.0
889,59809.55,12656.84,0.0,12656.84,0.0,59809.55,59809.55,0.0,0.0,0.0,127.6,1.0,0.0,0.0,0.0
890,60723.86,12850.325,0.0,12850.325,0.0,60723.86,60723.86,0.0,0.0,0.0,127.6,1.0,0.0,0.0,0.0
891,61737.21,13064.77,0.0,13064.77,0.0,61737.21,61737.21,0.0,0.0,0.0,127.6,1.0,0.0,0.0,0.0
892,62375.24,13199.789,0.0,13199.789,0.0,62375.24,62375.24,0.0,0.0,0.0,127.61,1.0,0.0,0.0,0.0
893,63194.64,13373.19,0.0,13373.19,0.0,63194.64,63194.64,0.0,0.0,0.0,127.61,1.0,0.0,0.0,0.0
894,63941.72,13531.286,0.0,13531.286,0.0,63941.72,63941.72,0.0,0.0,0.0,127.61,1.0,0.0,0.0,0.0
895,64520.24,13653.712,0.0,13653.712,0.0,64520.24,64520.24,0.0,0.0,0.0,127.62,1.0,0.0,0.0,0.0
896,65086.99,13773.647,0.0,13773.647,0.0,65086.99,65086.99,0.0,0.0,0.0,127.62,1.0,0.0,0.0,0.0
897,65463.74,13853.374,0.0,13853.374,0.0,65463.74,65463.74,0.0,0.0,0.0,127.62,1.0,0.0,0.0,0.0
898,65983.97,13963.465,0.0,13963.465,0.0,65983.97,65983.97,0.0,0.0,0.0,127.63,1.0,0.0,0.0,0.0
899,66368.94,14044.932,0.0,14044.932,0.0,66368.94,66368.94,0.0,0.0,0.0,127.63,1.0,0.0,0.0,0.0
900,66367.71,14044.672,0.0,14044.672,0.0,66367.71,66367.71,0.0,0.0,0.0,127.63,1.0,0.0,0.0,0.0
901,66524.24,14077.796,0.0,14077.796,0.0,66524.24,66524.24,0.0,0.0,0.0,127.63,1.0,0.0,0.0,0.0
902,66469.69,14066.252,0.0,14066.252,0.0,66469.69,66469.69,0.0,0.0,0.0,127.64,1.0,0.0,0.0,0.0
903,66444.44,14060.909,0.0,14060.909,0.0,66444.44,66444.44,0.0,0.0,0.0,127.64,1.0,0.0,0.0,0.0
904,66602.04,14094.26,0.0,14094.26,0.0,66602.04,66602.04,0.0,0.0,0.0,127.64,1.0,0.0,0.0,0.0
905,66519.61,14076.817,0.0,14076.817,0.0,66519.61,66519.61,0.0,0.0,0.0,127.65,1.0,0.0,0.0,0.0
906,66539.21,14080.964,0.0,14080.964,0.0,66539.21,66539.21,0.0,0.0,0.0,127.65,1.0,0.0,0.0,0.0
907,66562.07,14085.802,0.0,14085.802,0.0,66562.07,66562.07,0.0,0.0,0.0,127.65,1.0,0.0,0.0,0.0
908,66680.99,14110.968,0.0,14110.968,0.0,66680.99,66680.99,0.0,0.0,0.0,127.66,1.0,0.0,0.0,0.0
909,66697.19,14114.396,0.0,14114.396,0.0,66697.19,66697.19,0.0,0.0,0.0,127.66,1.0,0.0,0.0,0.0
910,66631.29,14100.45,0.0,14100.45,0.0,66631.29,66631.29,0.0,0.0,0.0,127.66,1.0,0.0,0.0,0.0
911,66737.27,14122.878,0.0,14122.878,0.0,66737.27,66737.27,0.0,0.0,0.0,127.66,1.0,0.0,0.0,0.0
912,66860.2,14148.892,0.0,14148.892,0.0,66860.2,66860.2,0.0,0.0,0.0,127.67,1.0,0.0,0.0,0.0
913,66887.64,14154.699,0.0,14154.699,0.0,66887.64,66887.64,0.0,0.0,0.0,127.67,1.0,0.0,0.0,0.0
914,66860.44,14148.943,0.0,14148.943,0.0,66860.44,66860.44,0.0,0.0,0.0,127.67,1.0,0.0,0.0,0.0
915,66839.72,14144.558,0.0,14144.558,0.0,66839.72,66839.72,0.0,0.0,0.0,127.68,1.0,0.0,0.0,0.0
916,66810.61,14138.398,0.0,14138.398,0.0,66810.61,66810.61,0.0,0.0,0.0,127.68,1.0,0.0,0.0,0.0
917,66872.97,14151.594,0.0,14151.594,0.0,66872.97,66872.97,0.0,0.0,0.0,127.68,1.0,0.0,0.0,0.0
918,66628.03,14099.76,0.0,14099.76,0.0,66628.03,66628.03,0.0,0.0,0.0,127.69,1.0,0.0,0.0,0.0
919,66659.09,14106.333,0.0,14106.333,0.0,66659.09,66659.09,0.0,0.0,0.0,127.69,1.0,0.0,0.0,0.0
920,66488.27,14070.184,0.0,14070.184,0.0,66488.27,66488.27,0.0,0.0,0.0,127.69,1.0,0.0,0.0,0.0
921,66330.26,14036.746,0.0,14036.746,0.0,66330.26,66330.26,0.0,0.0,0.0,127.69,1.0,0.0,0.0,0.0
922,66084.63,13984.766,0.0,13984.766,0.0,66084.63,66084.63,0.0,0.0,0.0,127.7,1.0,0.0,0.0,0.0
923,65723.21,13908.283,0.0,13908.283,0.0,65723.21,65723.21,0.0,0.0,0.0,127.7,1.0,0.0,0.0,0.0
924,65538.33,13869.159,0.0,13869.159,0.0,65538.33,65538.33,0.0,0.0,0.0,127.7,1.0,0.0,0.0,0.0
925,65100.37,13776.478,0.0,13776.478,0.0,65100.37,65100.37,0.0,0.0,0.0,127.71,1.0,0.0,0.0,0.0
926,64689.98,13689.632,0.0,13689.632,0.0,64689.98,64689.98,0.0,0.0,0.0,127.71,1.0,0.0,0.0,0.0
927,64340.48,13615.671,0.0,13615.671,0.0,64340.48,64340.48,0.0,0.0,0.0,127.71,1.0,0.0,0.0,0.0
928,63981.99,13539.808,0.0,13539.808,0.0,63981.99,63981.99,0.0,0.0,0.0,127.72,1.0,0.0,0.0,0.0
929,63576.19,13453.933,0.0,13453.933,0.0,63576.19,63576.19,0.0,0.0,0.0,127.72,1.0,0.0,0.0,0.0
930,63297.58,13394.974,0.0,13394.974,0.0,63297.58,63297.58,0.0,0.0,0.0,127.72,1.0,0.0,0.0,0.0
931,62811.89,13292.192,0.0,13292.192,0.0,62811.89,62811.89,0.0,0.0,0.0,127.72,1.0,0.0,0.0,0.0
932,62469.68,13219.774,0.0,13219.774,0.0,62469.68,62469.68,0.0,0.0,0.0,127.73,1.0,0.0,0.0,0.0
933,62199.41,13162.58,0.0,13162.58,0.0,62199.41,62199.41,0.0,0.0,0.0,127.73,1.0,0.0,0.0,0.0
934,61748.94,13067.252,0.0,13067.252,0.0,61748.94,61748.94,0.0,0.0,0.0,127.73,1.0,0.0,0.0,0.0
935,61425.65,12998.838,0.0,12998.838,0.0,61425.65,61425.65,0.0,0.0,0.0,127.74,1.0,0.0,0.0,0.0
936,61446.82,13003.318,0.0,13003.318,0.0,61446.82,61446.82,0.0,0.0,0.0,127.74,1.0,0.0,0.0,0.0
937,61235.37,12958.571,0.0,12958.571,0.0,61235.37,61235.37,0.0,0.0,0.0,127.74,1.0,0.0,0.0,0.0
938,61129.67,12936.203,0.0,12936.203,0.0,61129.67,61129.67,0.0,0.0,0.0,127.74,1.0,0.0,0.0,0.0
939,60954.52,12899.137,0.0,12899.137,0.0,60954.52,60954.52,0.0,0.0,0.0,127.75,1.0,0.0,0.0,0.0
940,60688.63,12842.87,0.0,12842.87,0.0,60688.63,60688.63,0.0,0.0,0.0,127.75,1.0,0.0,0.0,0.0
941,60850.81,12877.19,0.0,12877.19,0.0,60850.81,60850.81,0.0,0.0,0.0,127.75,1.0,0.0,0.0,0.0
942,60912.41,12890.226,0.0,12890.226,0.0,60912.41,60912.41,0.0,0.0,0.0,127.76,1.0,0.0,0.0,0.0
943,60859.06,12878.936,0.0,12878.936,0.0,60859.06,60859.06,0.0,0.0,0.0,127.76,1.0,0.0,0.0,0.0
944,60870.91,12881.444,0.0,12881.444,0.0,60870.91,60870.91,0.0,0.0,0.0,127.76,1.0,0.0,0.0,0.0
945,60916.83,12891.162,0.0,12891.162,0.0,60916.83,60916.83,0.0,0.0,0.0,127.77,1.0,0.0,0.0,0.0
946,60611.66,12826.582,0.0,12826.582,0.0,60611.66,60611.66,0.0,0.0,0.0,127.77,1.0,0.0,0.0,0.0
947,60650.47,12834.795,0.0,12834.795,0.0,60650.47,60650.47,0.0,0.0,0.0,127.77,1.0,0.0,0.0,0.0
948,60530.76,12809.462,0.0,12809.462,0.0,60530.76,60530.76,0.0,0.0,0.0,127.77,1.0,0.0,0.0,0.0
949,60404.41,12782.724,0.0,12782.724,0.0,60404.41,60404.41,0.0,0.0,0.0,127.78,1.0,0.0,0.0,0.0
950,60113.87,12721.24,0.0,12721.24,0.0,60113.87,60113.87,0.0,0.0,0.0,127.78,1.0,0.0,0.0,0.0
951,60005.1,12698.222,0.0,12698.222,0.0,60005.1,60005.1,0.0,0.0,0.0,127.78,1.0,0.0,0.0,0.0
952,59505.56,12592.51,0.0,12592.51,0.0,59505.56,59505.56,0.0,0.0,0.0,127.79,1.0,0.0,0.0,0.0
953,59369.95,12563.812,0.0,12563.812,0.0,59369.95,59369.95,0.0,0.0,0.0,127.79,1.0,0.0,0.0,0.0
954,58942.81,12473.421,0.0,12473.421,0.0,58942.81,58942.81,0.0,0.0,0.0,127.79,1.0,0.0,0.0,0.0
955,58420.08,12362.802,0.0,12362.802,0.0,58420.08,58420.08,0.0,0.0,0.0,127.8,1.0,0.0,0.0,0.0
956,57831.32,12238.209,0.0,12238.209,0.0,57831.32,57831.32,0.0,0.0,0.0,127.8,1.0,0.0,0.0,0.0
957,56781.56,12016.06,0.0,12016.06,0.0,56781.56,56781.56,0.0,0.0,0.0,127.8,1.0,0.0,0.0,0.0
958,55680.1,11782.97,0.0,11782.97,0.0,55680.1,55680.1,0.0,0.0,0.0,127.8,1.0,0.0,0.0,0.0
959,55310.51,11704.757,0.0,11704.757,0.0,55310.51,55310.51,0.0,0.0,0.0,127.81,1.0,0.0,0.0,0.0
